Animal ID,Animal Name,Animal Type,Primary Color,Secondary Color,Sex,DOB,Age,Intake Date,Intake Condition,Intake Type,Intake Subtype,Reason for Intake,Outcome Date,Crossing,Jurisdiction,Outcome Type,Outcome Subtype,intake_is_dead,outcome_is_dead,was_outcome_alive
A589327,,CAT,CALICO,WHITE,Female,2017-04-22,6.0,2017-04-27,UNDER AGE/WEIGHT,STRAY,OTC,,2017-04-27,"DAIRY AVE / E ELLIS ST, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,UNDRAGE/WT,Alive on Intake,TRUE,0
A589345,,CAT,GRAY TABBY,,Female,2017-03-27,6.0,2017-04-27,UNDER AGE/WEIGHT,STRAY,OTC,,2017-04-28,"10000 OAK ST, LOS ALAMITOS, CA 90720",LOS ALAMITOS,RESCUE,LITTLELION,Alive on Intake,FALSE,1
A589353,*BEAUTY BIRD,CAT,BLACK,,Spayed,2016-04-27,7.0,2017-04-27,FERAL,STRAY,FIELD,,2017-05-03,"ALAMITOS AVE / E 10TH ST, LONG BEACH, CA 90813",LONG BEACH,RESCUE,STRAYCATAL,Alive on Intake,FALSE,1
A589359,,CAT,BLUE PT,,Male,2017-03-21,6.0,2017-04-27,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-04-28,"400 BLK PIER D AVE, LONG BEACH, CA 90802",LONG BEACH,RESCUE,LITTLELION,Alive on Intake,FALSE,1
A589360,,CAT,WHITE,BLACK,Female,2017-03-21,6.0,2017-04-27,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-04-28,"400 BLK PIER D AVE, LONG BEACH, CA 90802",LONG BEACH,RESCUE,LITTLELION,Alive on Intake,FALSE,1
A589368,,OTHER,GRAY,,Unknown,2017-03-28,6.0,2017-04-28,UNDER AGE/WEIGHT,WILDLIFE,FIELD,,2017-04-28,"19500 BLK CHRISTINA WAY, CERRITOS, CA 90703",CERRITOS,EUTHANASIA,UNDRAGE/WT,Alive on Intake,TRUE,0
A589383,,CAT,GRAY,WHITE,Male,2017-03-28,6.0,2017-04-28,UNDER AGE/WEIGHT,STRAY,OTC,,2017-04-28,"14TH ST ST / CHESTNUT AVE, LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,UNDRAGE/WT,Alive on Intake,TRUE,0
A589406,*HOOTIE,DOG,BROWN,WHITE,Male,2012-04-28,11.0,2017-04-28,NORMAL,STRAY,OTC,,2017-05-04,"PACIFIC AVE / W WILLOW ST , LONG BEACH, CA 90806",LONG BEACH,RESCUE,OTHER RESC,Alive on Intake,FALSE,1
A589424,,CAT,CRM TABBY,,Female,2017-03-28,6.0,2017-04-28,ILL MODERATETE,STRAY,FIELD,,2017-04-29,"10TH ST / ALAMITOS AVE, LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,ILL MODERA,Alive on Intake,TRUE,0
A589426,,CAT,BRN TABBY,,Female,2017-03-28,6.0,2017-04-28,ILL MODERATETE,STRAY,FIELD,,2017-04-29,"10TH ST / ALAMITOS AVE, LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,ILL MODERA,Alive on Intake,TRUE,0
A589440,,WILD,BLACK,WHITE,Unknown,2017-03-01,6.0,2017-04-29,NORMAL,STRAY,OTC,,2017-04-29,"300 TEMPLE AVE, LONG BEACH, CA 90814",LONG BEACH,EUTHANASIA,UNDRAGE/WT,Alive on Intake,TRUE,0
A589448,,CAT,GRAY,WHITE,Male,2017-03-29,6.0,2017-04-29,UNDER AGE/WEIGHT,STRAY,OTC,,2017-04-29,"1100 BLK E SALT LAKE ST, LONG BEACH, CA 90806",LONG BEACH,EUTHANASIA,ILL MODERA,Alive on Intake,TRUE,0
A589450,,CAT,BRN TABBY,WHITE,Male,2017-03-29,6.0,2017-04-29,UNDER AGE/WEIGHT,STRAY,OTC,,2017-04-29,"1100 BLK E SALT LAKE ST, LONG BEACH, CA 90806",LONG BEACH,EUTHANASIA,ILL MODERA,Alive on Intake,TRUE,0
A589458,,DOG,BROWN,,Female,2016-11-29,6.0,2017-04-29,ILL MODERATETE,STRAY,OTC,,2017-04-29,"DEL AMO BLVD / STUDEBAKER RD, CERRITOS, CA 90703",LONG BEACH,EUTHANASIA,ILL SEVERE,Alive on Intake,TRUE,0
A589471,*HEADHUNTER,CAT,BLACK,WHITE,Neutered,2016-04-29,7.0,2017-04-29,FERAL,STRAY,FIELD,,2017-05-13,"6800 BLK ATLANTIC AVE, LONG BEACH, CA 90805",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,Alive on Intake,FALSE,1
A589472,,CAT,GRAY,,Female,2017-03-29,6.0,2017-04-29,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-04-30,"12000 CAMINO VALENCIA, CERRITOS, CA 90703",CERRITOS,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A589497,*ESPERANZA,CAT,WHITE,BRN TABBY,Female,2015-04-30,8.0,2017-04-30,NORMAL,STRAY,OTC,,2017-07-18,"30 BLK ESPERANZA AVE, LONG BEACH, CA 90802",LONG BEACH,RESCUE,CAUSE4PAWS,Alive on Intake,FALSE,1
A589502,,CAT,GRAY,,Male,2017-03-30,6.0,2017-04-30,UNDER AGE/WEIGHT,STRAY,OTC,,2017-05-02,"710 FREEWAY / W WARDLOW RD, LONG BEACH, CA 90810",LONG BEACH,RESCUE,CATCOVE,Alive on Intake,FALSE,1
A589504,,CAT,BLACK,,Female,2017-03-30,6.0,2017-04-30,UNDER AGE/WEIGHT,STRAY,OTC,,2017-05-02,"710 FREEWAY / W WARDLOW RD, LONG BEACH, CA 90810",LONG BEACH,RESCUE,CATCOVE,Alive on Intake,FALSE,1
A589505,*MINNIE,CAT,TORTIE PT,,Female,2015-04-30,8.0,2017-04-30,UNDER AGE/WEIGHT,STRAY,OTC,,2017-05-18,"710 FREEWAY / W WARDLOW RD, LONG BEACH, CA 90810",LONG BEACH,RESCUE,CATCOVE,Alive on Intake,FALSE,1
A589526,,CAT,ORG TABBY,,Male,2017-04-20,6.0,2017-05-01,UNDER AGE/WEIGHT,STRAY,OTC,,2017-05-04,"3400 E ST FRANCIS PL, LONG BEACH, CA 90805",LONG BEACH,RESCUE,FNDANIFOUN,Alive on Intake,FALSE,1
A589532,,OTHER,GRAY,,Unknown,2016-05-01,7.0,2017-05-01,ILL SEVERE,WILDLIFE,FIELD,,2017-05-01,"1600 E OCEAN BLVD, LONG BEACH, CA 90802",LONG BEACH,TRANSFER,OTHER RESC,Alive on Intake,FALSE,1
A589538,,CAT,WHITE,,Unknown,2017-04-01,6.0,2017-05-01,ILL SEVERE,STRAY,FIELD,,2017-05-01,"1000 BLK E 10TH ST, LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,ILL SEVERE,Alive on Intake,TRUE,0
A589540,,CAT,BLACK,WHITE,Unknown,2017-04-01,6.0,2017-05-01,ILL SEVERE,STRAY,FIELD,,2017-05-01,"1000 BLK E 10TH ST, LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,ILL SEVERE,Alive on Intake,TRUE,0
A589541,,CAT,BRN TABBY,,Unknown,2017-04-01,6.0,2017-05-01,ILL SEVERE,STRAY,FIELD,,2017-05-01,"1000 BLK E 10TH ST, LONG BEACH, CA 90813",LONG BEACH,EUTHANASIA,ILL SEVERE,Alive on Intake,TRUE,0
A589570,,DOG,TAN,,Unknown,2017-05-02,6.0,2017-05-02,UNDER AGE/WEIGHT,STRAY,AT SHELTER,,2017-07-02,"7700 E SPRING ST, LONG BEACH, CA 90815",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A589602,,CAT,WHITE,GRAY,Male,2017-04-04,6.0,2017-05-03,UNDER AGE/WEIGHT,STRAY,OTC,,2017-05-14,"17000 LAURELBROOK CT, CERRITOS, CA 90703",CERRITOS,RESCUE,LITTLELION,Alive on Intake,FALSE,1
A589605,,CAT,WHITE,GRAY,Male,2017-05-04,6.0,2017-05-03,UNDER AGE/WEIGHT,STRAY,OTC,,2017-05-14,"17000 LAURELBROOK CT, CERRITOS, CA 90703",CERRITOS,RESCUE,LITTLELION,Alive on Intake,FALSE,1
A589614,,CAT,CALICO,,Female,2015-05-03,8.0,2017-05-03,FERAL,STRAY,OTC,,2017-05-03,"6300 BLK LEWIS AVE, LONG BEACH, CA 90805",LONG BEACH,RESCUE,OTHER RESC,Alive on Intake,FALSE,1
A589618,,CAT,FLAME PT,,Male,2017-04-03,6.0,2017-05-03,UNDER AGE/WEIGHT,STRAY,OTC,,2017-05-03,"6300 BLK LEWIS AVE, LONG BEACH, CA 90805",LONG BEACH,RESCUE,OTHER RESC,Alive on Intake,FALSE,1
A589620,*WALDO,DOG,WHITE,,Male,2012-05-03,11.0,2017-05-03,NORMAL,STRAY,OTC,,2017-06-06,"E CONANT ST / CLARK AVE, LONG BEACH, CA 90808",LONG BEACH,RESCUE,OTHER RESC,Alive on Intake,FALSE,1
A589670,,DOG,BLUE,,Unknown,2017-05-02,6.0,2017-05-02,UNDER AGE/WEIGHT,STRAY,AT SHELTER,,2017-07-02,"7700 E SPRING ST, LONG BEACH, CA 90815",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A589699,CHARLOTTE,CAT,SNOWSHOE,,Spayed,2012-05-04,11.0,2017-05-04,NORMAL,OWNER SURRENDER,OTC,POOR HELTH,2018-01-25,"1111 LOMA AVE, LONG BEACH, CA 90804",LONG BEACH,ADOPTION,REMOTE EVT,Alive on Intake,FALSE,1
A589701,TWINKLE,DOG,WHITE,,Female,2012-05-04,11.0,2017-05-04,NORMAL,OWNER SURRENDER,OTC,POOR HELTH,2017-05-06,"1100 BLK LOMA AVE, LONG BEACH, CA 90804",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A589705,,CAT,CALICO,,Female,2017-04-04,6.0,2017-05-04,UNDER AGE/WEIGHT,STRAY,OTC,,2017-05-04,"E 10TH ST / REDONDO AVE, LONG BEACH, CA 90804",LONG BEACH,RESCUE,FNDANIFOUN,Alive on Intake,FALSE,1
A589739,,WILD,GRAY,,Male,,,2017-05-05,INJURED  SEVERE,WILDLIFE,FIELD,,2017-05-05,"300 BLK E HULLETT ST, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,INJ SEVERE,Alive on Intake,TRUE,0
A589763,,DOG,TAN,,Female,2013-05-05,10.0,2017-05-05,NORMAL,STRAY,OTC,,2017-05-11,"W WARDLOW RD / SANTA FE AVE, LONG BEACH, CA 90810",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A589768,,CAT,BRN TABBY,,Female,2017-03-11,6.0,2017-05-05,NORMAL,STRAY,FIELD,,2017-05-19,"1100 BLK HOFFMAN AVE, LONG BEACH, CA 90813",LONG BEACH,TRANSPORT,OTHER SHEL,Alive on Intake,FALSE,1
A589792,,WILD,BROWN,,Unknown,2017-04-05,6.0,2017-05-05,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-06,"EASY AVE / W 33RD ST, LONG BEACH, CA 90810",LONG BEACH,RESCUE,OTHER RESC,Alive on Intake,FALSE,1
A589798,,DOG,BLACK,WHITE,Female,2010-05-06,13.0,2017-05-06,NORMAL,STRAY,OTC,,2017-05-12,"545 E 11TH ST, LONG BEACH, CA 90813",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A589801,*GIZMO,DOG,BLACK,,Neutered,2010-05-06,13.0,2017-05-06,NORMAL,STRAY,OTC,,2017-06-30,"CANAL AVE / W 20TH ST, LONG BEACH, CA 90810",LONG BEACH,RESCUE,OTHER RESC,Alive on Intake,FALSE,1
A589802,,DOG,BROWN,BLACK,Female,2017-03-06,6.0,2017-05-06,ILL SEVERE,STRAY,FIELD,,2017-05-06,"17000 LESLIE AVE, CERRITOS, CA 90703",CERRITOS,RESCUE,OTHER RESC,Alive on Intake,FALSE,1
A589810,,CAT,BRN TABBY,,Unknown,,,2017-05-06,NORMAL,STRAY,FIELD,,2017-05-07,"6000 BLK LINDEN AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A589821,*COSTA,CAT,TORTIE,BLACK,Spayed,2016-11-06,6.0,2017-05-06,FERAL,STRAY,OTC,,2017-05-11,"1300 LEWIS AVE, LONG BEACH, CA 90813",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,Alive on Intake,FALSE,1
A589828,,CAT,BLACK,,Unknown,2017-04-06,6.0,2017-05-06,ILL SEVERE,STRAY,FIELD,,2017-05-07,"500 BLK E PACIFIC COAST HWY, LONG BEACH, CA 90806",LONG BEACH,RESCUE,LITTLELION,Alive on Intake,FALSE,1
A589839,,BIRD,GRAY,,Unknown,2017-04-06,6.0,2017-05-06,INJURED  MILD,WILDLIFE,FIELD,,2017-05-07,"3200 N STUDEBAKER RD, LONG BEACH, CA 90808",LONG BEACH,RESCUE,OTHER RESC,Alive on Intake,FALSE,1
A589847,,CAT,TORTIE,,Unknown,2017-04-07,6.0,2017-05-07,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-07,"200 BLK E LOUISE ST, LONG BEACH, CA 90805",LONG BEACH,RESCUE,LITTLELION,Alive on Intake,FALSE,1
A589857,,BIRD,GRAY,,Unknown,,,2017-05-07,INJURED  SEVERE,WILDLIFE,FIELD,,2017-05-07,"3600 BLK HOWARD AVE, LOS ALAMITOS, CA 90720",LOS ALAMITOS,EUTHANASIA,INJ SEVERE,Alive on Intake,TRUE,0
A589861,,BIRD,BROWN,BLACK,Unknown,,,2017-05-07,UNDER AGE/WEIGHT,WILDLIFE,OTC,,2017-05-07,"10600 BLK CHESTNUT ST, LOS ALAMITOS, CA 90720",LOS ALAMITOS,RESCUE,OTHER RESC,Alive on Intake,FALSE,1
A589871,,CAT,BLACK,,Male,2017-04-07,6.0,2017-05-07,UNDER AGE/WEIGHT,STRAY,OTC,,2017-05-14,"183RD ST / STUDEBAKER RD, CERRITOS, CA 90703",CERRITOS,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A589875,,CAT,BRN TABBY,,Female,2017-04-07,6.0,2017-05-07,UNDER AGE/WEIGHT,STRAY,OTC,,2017-05-14,"183RD ST / STUDEBAKER RD, CERRITOS, CA 90703",CERRITOS,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A589892,,CAT,GRAY,,Female,2017-03-14,6.0,2017-05-07,UNDER AGE/WEIGHT,STRAY,OTC,,2017-05-12,"11000 BLK LANGLEY DR, LOS ALAMTIOS, CA 90720",LOS ALAMITOS,RESCUE,FNDANIFOUN,Alive on Intake,FALSE,1
A589899,*SALLY,DOG,BROWN,,Female,2016-05-07,7.0,2017-05-07,NORMAL,STRAY,FIELD,,2017-05-13,"3600 BLK SANTA FE AVE, LONG BEACH, CA 90810",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A589910,,CAT,ORG TABBY,WHITE,Male,2017-04-07,6.0,2017-05-07,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-12,"67TH ST / LONG BEACH BLVD, LONG BEACH, CA 90805",LONG BEACH,RESCUE,FNDANIFOUN,Alive on Intake,FALSE,1
A589911,,CAT,ORG TABBY,WHITE,Male,2017-04-07,6.0,2017-05-07,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-12,"67TH ST / LONG BEACH BLVD, LONG BEACH, CA 90805",LONG BEACH,RESCUE,FNDANIFOUN,Alive on Intake,FALSE,1
A589917,,CAT,GRAY,,Female,2017-04-08,6.0,2017-05-08,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-22,"13200 BLK SEMORA PL, CERRITOS, CA 90703",CERRITOS,RESCUE,LITTLELION,Alive on Intake,FALSE,1
A589963,,CAT,BLACK,BLACK,Male,2017-04-18,6.0,2017-05-09,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-09,"2900 SAN FRANCISCO AVE, LONG BEACH, CA 90806",LONG BEACH,EUTHANASIA,ILL SEVERE,Alive on Intake,TRUE,0
A589969,*DAIDAIIRO,CAT,ORANGE,,Neutered,2009-05-16,14.0,2017-05-09,FERAL,STRAY,FIELD,,2017-05-17,"1300 LEWIS AVE, LONG BEACH, CA 90813",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,Alive on Intake,FALSE,1
A589992,,OTHER,GRAY,,Unknown,2017-04-09,6.0,2017-05-09,UNDER AGE/WEIGHT,WILDLIFE,FIELD,,2017-05-09,"12900 BLK CANTRECE ST, CERRITOS, CA 90703",CERRITOS,RESCUE,OTHER RESC,Alive on Intake,FALSE,1
A589996,,CAT,BLACK,WHITE,Unknown,2017-04-17,6.0,2017-05-09,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-09,"6300 BLK MYRTLE AVE, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,UNDRAGE/WT,Alive on Intake,TRUE,0
A589999,,CAT,BLACK,WHITE,Unknown,2017-04-17,6.0,2017-05-09,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-09,"6300 BLK MYRTLE AVE, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,UNDRAGE/WT,Alive on Intake,TRUE,0
A590016,,OTHER,GRAY,,Unknown,2017-04-09,6.0,2017-05-10,UNDER AGE/WEIGHT,WILDLIFE,FIELD,,2017-05-10,"12900 BLK CANTRECE ST, CERRITOS, CA 90703",CERRITOS,RESCUE,OTHER RESC,Alive on Intake,FALSE,1
A590018,,DOG,WHITE,TAN,Female,2016-05-10,7.0,2017-05-10,NORMAL,STRAY,OTC,,2017-05-17,"400 BLK E DEL AMO BLVD, LONG BEACH, CA 90805",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A590024,,CAT,BLACK,WHITE,Male,2017-04-10,6.0,2017-05-10,UNDER AGE/WEIGHT,STRAY,OTC,,2017-05-12,"3000 BLK E SAINT FRANCIS PL, LONG BEACH, CA 90805",LONG BEACH,RESCUE,FNDANIFOUN,Alive on Intake,FALSE,1
A590027,,OTHER,GRAY,,Unknown,2017-04-10,6.0,2017-05-10,UNDER AGE/WEIGHT,WILDLIFE,FIELD,,2017-05-11,"12700 BLK ALCHESTER ST, CERRITOS, CA 90703",CERRITOS,RESCUE,OTHER RESC,Alive on Intake,FALSE,1
A590037,,CAT,BRN TABBY,WHITE,Female,2017-04-10,6.0,2017-05-10,UNDER AGE/WEIGHT,STRAY,OTC,,2017-05-11,"6400 BLK FALCON AVE, LONG BEACH, CA 90805",LONG BEACH,RESCUE,LITTLELION,Alive on Intake,FALSE,1
A590045,,CAT,GRAY,,Male,2017-04-10,6.0,2017-05-10,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-12,"12100 BLK PARK ST, CERRITOS, CA 90703",CERRITOS,RESCUE,FNDANIFOUN,Alive on Intake,FALSE,1
A590046,*SINATRA,CAT,BLUE PT,WHITE,Male,2017-04-10,6.0,2017-05-10,UNDER AGE/WEIGHT,STRAY,OTC,,2017-05-11,"6800 BLK LONG BEACH BLVD, LONG BEACH, CA 90805",LONG BEACH,RESCUE,CATCOVE,Alive on Intake,FALSE,1
A590052,,CAT,BRN TABBY,WHITE,Male,2017-04-05,6.0,2017-05-10,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-15,"200 BLK E LOUISE ST, LONG BEACH, CA 90805",LONG BEACH,ADOPTION,SPCALA,Alive on Intake,FALSE,1
A590056,*MIKE,CAT,BRN TABBY,,Male,2017-02-23,6.0,2017-05-10,ILL MILD,STRAY,FIELD,,2017-06-21,"1000 BLK DAWSON AVE, LONG BEACH, CA 90804",LONG BEACH,RESCUE,CATPAWS,Alive on Intake,FALSE,1
A590059,*MOMO,CAT,BLACK,WHITE,Female,2017-02-23,6.0,2017-05-10,ILL MILD,STRAY,FIELD,,2017-06-22,"1000 BLK DAWSON AVE, LONG BEACH, CA 90804",LONG BEACH,RESCUE,CATPAWS,Alive on Intake,FALSE,1
A590062,,BIRD,BROWN,YELLOW,Female,2016-05-10,7.0,2017-05-10,NORMAL,STRAY,OTC,,2017-05-20,"2800 CASPIAN AVE, LONG BEACH, CA 90810",LONG BEACH,TRANSFER,OTHER RESC,Alive on Intake,FALSE,1
A590082,*TURNIP,CAT,BLACK,WHITE,Spayed,2016-11-11,6.0,2017-05-11,FERAL,STRAY,FIELD,,2017-05-18,"12900 BLK ESSEX PL, CERRITOS, CA 90703",CERRITOS,"SHELTER, NEUTER, RETURN",STRAYCATAL,Alive on Intake,FALSE,1
A590085,,CAT,BLACK,,Unknown,2017-05-07,6.0,2017-05-11,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-11,"12900 BLK ESSEX PL, CERRITOS, CA 90703",CERRITOS,EUTHANASIA,UNDRAGE/WT,Alive on Intake,TRUE,0
A590093,,CAT,BLACK,,Unknown,2017-04-11,6.0,2017-05-11,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-12,"3100 BLK E ARTESIA BLVD, LONG BEACH, CA 90805",LONG BEACH,RESCUE,FNDANIFOUN,Alive on Intake,FALSE,1
A590103,,CAT,BLACK,WHITE,Female,2017-04-11,6.0,2017-05-11,UNDER AGE/WEIGHT,STRAY,OTC,,2017-05-24,"2300 BLK LINDEN AVE, LONG BEACH, CA 90806",LONG BEACH,RESCUE,FNDANIFOUN,Alive on Intake,FALSE,1
A590118,*CAMERA,CAT,BRN TABBY,WHITE,Neutered,2015-05-11,8.0,2017-05-11,NORMAL,STRAY,OTC,,2017-05-17,"400 E HULLETT ST, LONG BEACH, CA 90805",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,Alive on Intake,FALSE,1
A590118,*CAMERA,CAT,BRN TABBY,WHITE,Neutered,2015-05-11,8.0,2017-06-02,FERAL,STRAY,OTC,,2017-06-02,"400 E BLK HULLETT ST, LONG BEACH, CA 90805",LONG BEACH,RETURN TO RESCUE,STRAYCATAL,Alive on Intake,FALSE,1
A590120,,BIRD,GRAY,WHITE,Unknown,2016-05-11,7.0,2017-05-11,INJURED  SEVERE,WILDLIFE,FIELD,,2017-05-11,"800 BLK OCEAN AVE, SEAL BEACH, CA 90740",SEAL BEACH,EUTHANASIA,INJ SEVERE,Alive on Intake,TRUE,0
A590121,,CAT,BLACK,,Male,2017-03-27,6.0,2017-05-11,INJURED  SEVERE,STRAY,FIELD,,2017-05-11,"5600 CHERRY AVE, LONG BEACH, CA 90805",LONG BEACH,EUTHANASIA,INJ SEVERE,Alive on Intake,TRUE,0
A590136,*CHILLS MCSKILLS,CAT,BLACK,WHITE,Neutered,2014-05-11,9.0,2017-05-11,FERAL,STRAY,OTC,,2017-11-10,"400 BLK ORANGE AVE, LONG BEACH, CA 90802",LONG BEACH,ADOPTION,WALKIN,Alive on Intake,FALSE,1
A590154,PINKY,DOG,BROWN,,Female,2011-05-12,12.0,2017-05-12,NORMAL,OWNER SURRENDER,FIELD,NO TIME,2017-05-13,"2100 BLK BALTIC AVE, LONG BEACH, CA 90810",LONG BEACH,TRANSFER,SPCALA,Alive on Intake,FALSE,1
A590166,,CAT,CALICO,WHITE,Female,2017-03-12,6.0,2017-05-12,NORMAL,STRAY,OTC,,2017-05-19,"6500 GUNDRY AVE, LONG BEACH, CA 90805",LONG BEACH,TRANSPORT,OTHER SHEL,Alive on Intake,FALSE,1
A590171,*PIPER,CAT,BLACK,,Spayed,2016-05-12,7.0,2017-05-12,NORMAL,STRAY,OTC,,2017-05-19,"E ANAHEIM ST / MARTIN LUTHER KING JR AVE, LONG BEACH, CA 90813",LONG BEACH,RESCUE,CATPAWS,Alive on Intake,FALSE,1
A590173,,BIRD,BROWN,,Unknown,,,2017-05-12,NORMAL,WILDLIFE,OTC,,2017-05-12,"BONITO AVE / E OCEAN BLVD, LONG BEACH, CA 90802",LONG BEACH,RESCUE,,Alive on Intake,FALSE,1
A590190,,REPTILE,GREEN,BROWN,Unknown,2016-05-12,7.0,2017-05-12,NORMAL,STRAY,OTC,,2017-05-30,"ALAMITOS BEACH, LONG BEACH, CA 90802",LONG BEACH,RESCUE,SC REPTILE,Alive on Intake,FALSE,1
A590193,CHUCO,DOG,BROWN,,Male,2016-05-12,7.0,2017-05-12,NORMAL,STRAY,FIELD,,2017-05-14,"2000 BLK SANTA FE AVE, LONG BEACH, CA 90810",LONG BEACH,RETURN TO OWNER,WEB,Alive on Intake,FALSE,1
A590194,,OTHER,BLACK,GRAY,Unknown,2017-03-12,6.0,2017-05-12,UNDER AGE/WEIGHT,WILDLIFE,FIELD,,2017-05-13,"5200 E 7TH ST, LONG BEACH, CA 90804",LONG BEACH,TRANSPORT,OTHER RESC,Alive on Intake,FALSE,1
A590201,,CAT,CALICO,,Female,2017-04-22,6.0,2017-05-13,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-06-12,"1200 BLK E WESLEY DR, LONG BEACH, CA 90806",LONG BEACH,RESCUE,LIVELOVE,Alive on Intake,FALSE,1
A590226,,BIRD,WHITE,,Unknown,,,2017-05-13,NORMAL,WILDLIFE,OTC,,2017-05-18,"100 BLK JUNIPERO AVE, LONG BEACH, CA 90803",LONG BEACH,TRANSFER,LBAH,Alive on Intake,FALSE,1
A590249,,CAT,BLACK,WHITE,Male,2017-04-04,6.0,2017-05-13,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-18,"1000 BLK E 7TH ST, LONG BEACH, CA 90813",LONG BEACH,RESCUE,FNDANIFOUN,Alive on Intake,FALSE,1
A590261,,OTHER,PINK,,Unknown,,,2017-05-14,UNDER AGE/WEIGHT,WILDLIFE,OTC,,2017-05-14,"4400 BLK STANBRIDGE AVE, LONG BEACH, CA 90808",LONG BEACH,EUTHANASIA,UNDRAGE/WT,Alive on Intake,TRUE,0
A590267,,CAT,BLACK,WHITE,Female,,,2017-05-14,NORMAL,STRAY,TRAP,,2017-05-24,"12900 ESSEX PL, CERRITOS, CA 90703",CERRITOS,DIED,IN KENNEL,Alive on Intake,TRUE,0
A590280,,CAT,BLACK,,Unknown,2017-03-30,6.0,2017-05-14,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-15,"18500 KAMSTRA AVE, CERRITOS, CA 90703",CERRITOS,EUTHANASIA,UNDRAGE/WT,Alive on Intake,TRUE,0
A590281,,CAT,GRAY,,Unknown,2017-03-30,6.0,2017-05-14,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-15,"18500 KAMSTRA AVE, CERRITOS, CA 90703",CERRITOS,EUTHANASIA,UNDRAGE/WT,Alive on Intake,TRUE,0
A590295,,CAT,CALICO,,Female,2017-04-14,6.0,2017-05-14,UNDER AGE/WEIGHT,STRAY,FIELD,,2017-05-15,"6900 BLK BUTLER AVE, LONG BEACH, CA 90805",LONG BEACH,RESCUE,LITTLELION,Alive on Intake,FALSE,1
A590303,*BRAD,CAT,BLACK,,Neutered,2014-05-15,9.0,2017-05-15,FERAL,STRAY,FIELD,,2017-05-30,"2100 BLK GALE AVE, LONG BEACH, CA 90810",LONG BEACH,"SHELTER, NEUTER, RETURN",STRAYCATAL,Alive on Intake,FALSE,1
A590319,,BIRD,GRAY,,Unknown,,,2017-05-15,INJURED  MILD,WILDLIFE,FIELD,,2017-05-16,"800 OCEAN AVE, SEAL BEACH, CA 90740",SEAL BEACH,RESCUE,IBR,Alive on Intake,FALSE,1
A590326,,BIRD,BLACK,,Unknown,2017-04-16,6.0,2017-05-16,ILL SEVERE,WILDLIFE,FIELD,,2017-05-16,"19900 BLK NELL AVE, CERRITOS, CA 90703",CERRITOS,EUTHANASIA,ILL SEVERE,Alive on Intake,TRUE,0
A590353,,WILD,BROWN,,Unknown,2015-05-16,8.0,2017-05-16,ILL SEVERE,WILDLIFE,FIELD,,2017-05-16,"1100 BLK ORIZABA AVE, LONG BEACH, CA 90804",LONG BEACH,EUTHANASIA,ILL SEVERE,Alive on Intake,TRUE,0
